ti_uid	target	indication_mesh_id	indication_mesh_term	historical_max_phase	active_max_phase	combined_max_phase	succ_p_1	succ_1_2	succ_2_3	succ_3_a	succ	minikel_support	orphan	year_launch	target_status	indication_area	gpmap_support	eQTL_support	sQTL_support	mQTL_support	pQTL_support	n_supporting_trait_gpmap	supporting_trait_gpmap	supporting_trait_name_gpmap	supporting_tissue	n_supporting_tissue	gpmap_support_rare	gpmap_support_any	gpmap_support_coloc_pairs	Brain/nervous system	Blood cell	Kidney	Muscle Skeletal	Breast Mammary Tissue	Digestive	Adipose	Plasma	Skin	Testis	Lung	Thyroid	Spleen	Heart	Ovary	Pancreas	Liver	Prostate	Uterus	Pituitary	Vagina	Bladder	gene_id	distinct_trait_categories	distinct_protein_coding_genes	genescore_gene_cut	genescore_category_cut
HDAC1-D008228	HDAC1	D008228	Lymphoma, Non-Hodgkin	""	Phase II	Phase II	TRUE	TRUE			FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D008232	HDAC1	D008232	Lymphoproliferative Disorders	Phase II	""	Phase II	TRUE	TRUE	FALSE		FALSE	FALSE	TRUE		unsupported target	hematology, immune	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D008545	HDAC1	D008545	Melanoma	""	Phase II	Phase II	TRUE	TRUE			FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D009103	HDAC1	D009103	Multiple Sclerosis	Preclinical	""	Preclinical	FALSE				FALSE	FALSE	FALSE		unsupported target	neurology, immune	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D009134	HDAC1	D009134	Muscular Atrophy, Spinal	Preclinical	""	Preclinical	FALSE				FALSE	FALSE	FALSE		unsupported target	neurology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D009369	HDAC1	D009369	Neoplasms	""	Phase II	Phase II	TRUE	TRUE			FALSE	FALSE	TRUE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D010051	HDAC1	D010051	Ovarian Neoplasms	""	Phase II	Phase II	TRUE	TRUE			FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D010190	HDAC1	D010190	Pancreatic Neoplasms	""	Phase II	Phase II	TRUE	TRUE			FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D010534	HDAC1	D010534	Peritoneal Neoplasms	""	Phase II	Phase II	TRUE	TRUE			FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D011087	HDAC1	D011087	Polycythemia Vera	""	Phase I	Phase I	TRUE				FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D011471	HDAC1	D011471	Prostatic Neoplasms	Phase II	""	Phase II	TRUE	TRUE	FALSE		FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D011565	HDAC1	D011565	Psoriasis	Preclinical	""	Preclinical	FALSE				FALSE	FALSE	FALSE		unsupported target	dermatology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D012208	HDAC1	D012208	Rhabdomyosarcoma	Phase I	""	Phase I	TRUE	FALSE			FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D013274	HDAC1	D013274	Stomach Neoplasms	Phase I	""	Phase I	TRUE	FALSE			FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D013789	HDAC1	D013789	Thalassemia	Preclinical	""	Preclinical	FALSE				FALSE	FALSE	FALSE		unsupported target	hematology, congenital	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D013922	HDAC1	D013922	Thrombocytosis	""	Phase I	Phase I	TRUE				FALSE	FALSE	FALSE		unsupported target	hematology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D013964	HDAC1	D013964	Thyroid Neoplasms	Phase I	""	Phase I	TRUE	FALSE			FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D014523	HDAC1	D014523	Urethral Neoplasms	Phase II	""	Phase II	TRUE	TRUE	FALSE		FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D014777	HDAC1	D014777	Virus Diseases	Preclinical	""	Preclinical	FALSE				FALSE	FALSE	TRUE		unsupported target	infection	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D015179	HDAC1	D015179	Colorectal Neoplasms	""	Phase II	Phase II	TRUE	TRUE			FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D015464	HDAC1	D015464	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	Phase II	""	Phase II	TRUE	TRUE	FALSE		FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D016889	HDAC1	D016889	Endometrial Neoplasms	Phase I	""	Phase I	TRUE	FALSE			FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D018295	HDAC1	D018295	Neoplasms, Basal Cell	Phase II	""	Phase II	TRUE	TRUE	FALSE		FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D018307	HDAC1	D018307	Neoplasms, Squamous Cell	Phase II	""	Phase II	TRUE	TRUE	FALSE		FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D019337	HDAC1	D019337	Hematologic Neoplasms	""	Phase I	Phase I	TRUE				FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D054990	HDAC1	D054990	Idiopathic Pulmonary Fibrosis	""	Preclinical	Preclinical					FALSE	FALSE	FALSE		unsupported target	respiratory	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D055623	HDAC1	D055623	Keratosis, Actinic	Phase II	""	Phase II	TRUE	TRUE	FALSE		FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D055728	HDAC1	D055728	Primary Myelofibrosis	""	Phase I	Phase I	TRUE				FALSE	FALSE	FALSE		unsupported target	hematology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D055752	HDAC1	D055752	Small Cell Lung Carcinoma	Phase II	""	Phase II	TRUE	TRUE	FALSE		FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC1-D057180	HDAC1	D057180	Frontotemporal Dementia	Phase I	""	Phase I	TRUE	FALSE			FALSE	FALSE	FALSE		unsupported target	neurology, metabolic, psychiatry	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4340	1	15	(5,15]	(-Inf,1]
HDAC10-D001943	HDAC10	D001943	Breast Neoplasms	Launched	Launched	Launched	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2190	2	7	(5,15]	(1,5]
HDAC10-D002289	HDAC10	D002289	Carcinoma, Non-Small-Cell Lung	""	Phase II	Phase II	TRUE	TRUE			FALSE	FALSE	TRUE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2190	2	7	(5,15]	(1,5]
HDAC10-D007680	HDAC10	D007680	Kidney Neoplasms	""	Phase III	Phase III	TRUE	TRUE	TRUE		FALSE	FALSE	TRUE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2190	2	7	(5,15]	(1,5]
HDAC10-D008113	HDAC10	D008113	Liver Neoplasms	Preclinical	""	Preclinical	FALSE				FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2190	2	7	(5,15]	(1,5]
HDAC10-D008228	HDAC10	D008228	Lymphoma, Non-Hodgkin	""	Phase II	Phase II	TRUE	TRUE			FALSE	FALSE	TRUE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2190	2	7	(5,15]	(1,5]
HDAC10-D008545	HDAC10	D008545	Melanoma	""	Phase III	Phase III	TRUE	TRUE	TRUE		FALSE	FALSE	TRUE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2190	2	7	(5,15]	(1,5]
HDAC10-D009369	HDAC10	D009369	Neoplasms	Phase I	""	Phase I	TRUE	FALSE			FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2190	2	7	(5,15]	(1,5]
HDAC10-D010051	HDAC10	D010051	Ovarian Neoplasms	Phase I	""	Phase I	TRUE	FALSE			FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2190	2	7	(5,15]	(1,5]
HDAC10-D011471	HDAC10	D011471	Prostatic Neoplasms	Phase II	""	Phase II	TRUE	TRUE	FALSE		FALSE	FALSE	TRUE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2190	2	7	(5,15]	(1,5]
HDAC10-D013964	HDAC10	D013964	Thyroid Neoplasms	Preclinical	""	Preclinical	FALSE				FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2190	2	7	(5,15]	(1,5]
HDAC10-D015179	HDAC10	D015179	Colorectal Neoplasms	""	Phase I	Phase I	TRUE				FALSE	FALSE	TRUE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2190	2	7	(5,15]	(1,5]
HDAC11-D001749	HDAC11	D001749	Urinary Bladder Neoplasms	Phase III	""	Phase III	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	10527	2	3	(1,5]	(1,5]
HDAC11-D002289	HDAC11	D002289	Carcinoma, Non-Small-Cell Lung	Phase II	""	Phase II	TRUE	TRUE	FALSE		FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	10527	2	3	(1,5]	(1,5]
HDAC11-D007680	HDAC11	D007680	Kidney Neoplasms	Phase III	""	Phase III	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	10527	2	3	(1,5]	(1,5]
HDAC11-D008113	HDAC11	D008113	Liver Neoplasms	Preclinical	""	Preclinical	FALSE				FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	10527	2	3	(1,5]	(1,5]
HDAC11-D008175	HDAC11	D008175	Lung Neoplasms	Preclinical	""	Preclinical	FALSE				FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	10527	2	3	(1,5]	(1,5]
HDAC11-D008228	HDAC11	D008228	Lymphoma, Non-Hodgkin	Phase II	""	Phase II	TRUE	TRUE	FALSE		FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	10527	2	3	(1,5]	(1,5]
HDAC11-D010190	HDAC11	D010190	Pancreatic Neoplasms	Phase II	""	Phase II	TRUE	TRUE	FALSE		FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	10527	2	3	(1,5]	(1,5]
HDAC11-D011471	HDAC11	D011471	Prostatic Neoplasms	Phase I	""	Phase I	TRUE	FALSE			FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	10527	2	3	(1,5]	(1,5]
HDAC11-D014523	HDAC11	D014523	Urethral Neoplasms	Phase II	""	Phase II	TRUE	TRUE	FALSE		FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	10527	2	3	(1,5]	(1,5]
HDAC11-D015179	HDAC11	D015179	Colorectal Neoplasms	Phase I	""	Phase I	TRUE	FALSE			FALSE	FALSE	FALSE		unsupported target	oncology	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	10527	2	3	(1,5]	(1,5]
HDAC2-D000086382	HDAC2	D000086382	COVID-19	""	Preclinical	Preclinical					FALSE	FALSE	FALSE		unsupported target	infection, respiratory	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	16096	0	0	(-Inf,1]	(-Inf,1]
HDAC2-D000544	HDAC2	D000544	Alzheimer Disease	Phase I	""	Phase I	TRUE	FALSE			FALSE	FALSE	FALSE		unsupported target	neurology, psychiatry	FALSE	FALSE	FALSE	FALSE		0	""	""	""	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	16096	0	0	(-Inf,1]	(-Inf,1]
